date,srad,rain,rhum,tmax,tmin,wvel
2013-02-24,23.32,0.01,80.78,28.1,25.17,8.84
2013-02-25,23.56,0,80.07,28.27,25.27,8.8
2013-02-26,11.089701812200417,0,80.72,28.4,25.13,9.04
2013-02-27,24.23,0,81.38,28.69,25.26,9.04
2013-02-28,22.82,0,79.84,28.45,25.41,8.92
2013-03-01,16.31,0,80.04,28.39,25.11,8.76
2013-03-02,23.73,0,80.81,28.38,25.21,7.69
2013-03-03,22.61,0,82.92,28.16,25.19,6.09
2013-03-04,22.21,0.01,83.9,27.89,25.43,6.42
2013-03-05,21.81,0.01,81.33,27.83,25.51,8.55
2013-03-06,23.3,0.01,82.54,27.71,25.3,8.16
2013-03-07,22.52,0,81.55,28.31,25.3,7.84
2013-03-08,23.73,0,79.33,28.39,25.35,8.97
2013-03-09,22.87,0.01,80.33,28.14,25.2,8.37
2013-03-10,19.94,0.01,81.37,28.09,25.54,8.33
2013-03-11,21.48,0.26,80.5,28.14,25.42,8.26
2013-03-12,19.31,0.28,81.99,28.16,25.64,8.92
2013-03-13,19.65,0.32,82.43,28.03,25.6,8.56
2013-03-14,18.6,0.12,79.95,27.96,25.51,7.85
2013-03-15,14.97,0.36,79.45,27.88,25.27,7.56
2013-03-16,17.78,2.62,78.58,27.88,25.55,8.61
2013-03-17,17.34,2.42,79.68,27.85,25.62,8.66
2013-03-18,20.42,1.65,79.73,28.11,25.39,8.08
2013-03-19,23.4,1.66,77.6,28.11,25.66,7.79
2013-03-20,24.79,0.05,75.83,28.58,25.77,6.7
2013-03-21,24.6,0.01,77.3,28.71,25.88,5.74
2013-03-22,20.99,0.38,81.94,28.63,26.09,6.59
2013-03-23,19.1,0.06,82.39,28.63,25.9,7.56
2013-03-24,24.15,0.01,78.74,29.01,26.02,8.83
2013-03-25,24.7,0.13,77.79,29.14,25.97,8.36
2013-03-26,24.97,0.09,77.79,29.25,26.05,8.4
2013-03-27,24.19,0.01,77.74,28.81,25.89,8.6
2013-03-28,22.26,0.04,79.21,28.77,25.83,7.68
2013-03-29,20.47,0.46,81.77,28.51,26.22,8.06
2013-03-30,22.16,0.19,82.28,28.38,26.05,8.95
2013-03-31,24.93,0.03,77.97,28.71,26.43,9.49
2013-04-01,24.18,0,75.09,29.03,26.28,7.76
2013-04-02,24.6,0.02,76.37,29.94,26.34,8.65
2013-04-03,23.42,0.27,79.59,29.18,26.42,9.08
2013-04-04,24.95,0,76.65,29.39,26.24,9.55
2013-04-05,24.98,0,76.24,29.06,26,8.49
2013-04-06,24.9,0.1,77.15,29.4,26.44,7.36
2013-04-07,24.44,0,80.6,28.9,26.27,8.44
2013-04-08,23.68,0.06,78.97,29.02,26.02,9.21
2013-04-09,24.66,0.01,77.61,28.93,25.88,9.19
2013-04-10,25.24,0,76.59,29.17,25.85,9.23
2013-04-11,24.21,0,76.12,28.81,25.97,8.75
2013-04-12,25.01,0,76.14,29.07,25.88,8.55
2013-04-13,24.06,0,79.45,28.98,26.04,9.32
2013-04-14,22.02,0.07,80.1,29.38,26.21,9.33
2013-04-15,24.02,0.03,81.34,29.23,26.12,8.97
2013-04-16,22.97,0.04,82.06,28.97,26.16,8.68
2013-04-17,22.55,0.24,83.11,28.6,25.91,8.42
2013-04-18,21.75,0.77,80.35,29.1,25.89,8.49
2013-04-19,13.46,0.19,81.7,28.52,25.94,8.14
2013-04-20,22.76,0.35,79.97,28.42,26.01,7.24
2013-04-21,25.45,0.3,78.34,28.92,26.06,6.61
2013-04-22,24.83,0.31,76.63,28.8,26.09,6.87
2013-04-23,25.54,0.19,78.79,29,25.98,6.37
2013-04-24,24.45,0.27,79.25,29.3,26.33,6.75
2013-04-25,25.15,0.47,79.56,28.99,26.38,7.38
2013-04-26,23.47,1.56,77.25,28.89,26.59,7.95
2013-04-27,20.54,2.53,75.3,28.44,26.29,7.34
2013-04-28,21.82,2.39,76.71,28.72,26.39,7.34
2013-04-29,22.75,1.28,80.87,28.89,26.39,7.56
2013-04-30,21.35,0.67,82.3,28.87,26.28,7.42
2013-05-01,23.29,0.53,81.92,29.27,26.13,6.67
2013-05-02,21.38,14.8,84.66,28.06,26.19,5.27
2013-05-03,15.03,6.15,84.6,27.9,26.26,2.7
2013-05-04,24.41,3.84,82.25,28.34,26.31,2.17
2013-05-05,16.69,3.04,77.79,29.2,26.22,2.07
2013-05-06,13.31,6.46,81.03,28.17,26.72,4.11
2013-05-07,17.39,1.07,82.07,28.16,26.4,4.79
2013-05-08,23.34,0.05,79.39,29.59,26.82,8.09
2013-05-09,20.05,0.29,80.73,29.33,26.76,8.93
2013-05-10,22.21,0.1,80.24,29.72,26.62,7.98
2013-05-11,25.32,0,77.19,29.74,26.46,8.05
2013-05-12,25.47,0,78.21,29.47,26.35,8.15
2013-05-13,25.04,0,77.43,29.69,26.62,8.66
2013-05-14,25.33,0,79.02,29.68,26.64,8.94
2013-05-15,24.54,0,80.16,29.68,26.68,8.44
2013-05-16,23.13,0.02,79.3,29.77,26.65,8.2
2013-05-17,19.53,0.1,78.67,29.64,26.43,8.84
2013-05-18,24.93,0.14,78.29,29.82,26.8,8.45
2013-05-19,23.24,0.05,80.34,29.55,26.75,8.69
2013-05-20,17.56,0.52,83.47,28.9,26.72,8.44
2013-05-21,13.66,1.88,85.26,28.42,26.55,7.61
2013-05-22,16.79,2.55,82.82,28.89,26.36,7.17
2013-05-23,21.41,1.54,82.89,28.76,26.38,7.3
2013-05-24,21.39,0.34,80.99,29.44,26.71,7.51
2013-05-25,24.79,0.1,80.98,29.57,26.82,7.65
2013-05-26,23.51,0.23,83.6,29.28,26.72,8.1
2013-05-27,24.49,0.47,83.37,29.09,26.69,7.94
2013-05-28,24.6,0.48,81.41,30.08,26.93,8.33
2013-05-29,23.32,0.98,81.92,29.38,26.75,8.7
2013-05-30,24.47,0.79,84.11,28.77,26.86,8.31
2013-05-31,21.79,1.17,84.91,28.66,26.8,8.42
2013-06-01,22.46,0.74,81.14,29.44,26.81,8.16
2013-06-02,24.81,0.3,81.47,29.78,26.69,8.42
2013-06-03,25.01,3.06,82.39,29.6,27.03,8.96
2013-06-04,24.9,1.05,81.98,29.84,26.94,7.4
2013-06-05,24.51,0.16,80.6,29.69,26.96,8.29
2013-06-06,25.09,0.37,83.4,28.99,26.52,8.86
2013-06-07,21.11,0.07,82.28,28.99,26.49,8.39
2013-06-08,23.23,0.3,82.75,28.95,26.58,8.89
2013-06-09,24.32,0.13,82.72,29.35,26.64,9.06
2013-06-10,24.57,0.43,82.05,29.55,26.78,8.71
2013-06-11,17.58,0.68,86.02,28.83,26.79,8.64
2013-06-12,22.89,0.11,81.67,29.52,26.73,8.92
2013-06-13,23.77,0.04,78.78,29.97,26.87,8.74
2013-06-14,22.15,1.25,79.97,30.68,26.87,8.07
2013-06-15,22.93,1.68,79.71,30.93,27.42,7.58
2013-06-16,24.58,0.15,81.73,29.68,27.15,9.42
2013-06-17,24.11,0.35,79.46,29.31,26.98,7.76
2013-06-18,24.5,1.82,81.01,29.47,27.09,9.54
2013-06-19,24.83,0.64,80.79,29.57,26.94,9.17
2013-06-20,20.45,0.28,82.11,28.93,26.97,9.1
2013-06-21,17.65,0.2,81.59,28.74,26.84,9.37
2013-06-22,17.2,0.04,78.32,29.07,26.75,8.76
2013-06-23,24.31,0.02,77.72,29.73,26.54,9.18
2013-06-24,24.5,0.04,79.74,29.24,26.44,9
2013-06-25,21.87,0.44,81.48,28.72,26.71,7.52
2013-06-26,24.86,0.19,80.17,29.67,26.82,8.05
2013-06-27,24.19,1.43,82.88,29.47,26.85,8.52
2013-06-28,21.84,1.51,83.28,29,26.54,8.57
2013-06-29,22.6,1.52,80.84,29,26.42,7.62
2013-06-30,24.71,0.34,82.83,29.04,26.27,5.73
2013-07-01,21.83,0.71,83.72,28.78,26.46,8.47
2013-07-02,24.89,0.13,79.58,29.78,26.74,8.96
2013-07-03,25.3,0.05,77.09,29.51,26.64,7.8
2013-07-04,24.44,0.05,75.48,29.91,26.75,8.87
2013-07-05,24.38,0.03,77.15,29.54,26.78,9.24
2013-07-06,24.89,0.01,76.98,29.84,26.44,7.85
2013-07-07,24.93,0.18,79.78,30.52,27.02,8.03
2013-07-08,23.21,0.14,82.67,29.3,27.22,8.24
2013-07-09,24.79,1.63,82.82,29.62,26.97,8.6
2013-07-10,24.87,1.67,78.43,29.62,26.84,7.34
2013-07-11,25.33,0.55,79.93,29.58,26.95,8.46
2013-07-12,25.55,0.32,81.06,29.38,26.85,8.44
2013-07-13,25.14,0.22,79.95,29.56,26.69,7.74
2013-07-14,23.84,0.2,78.12,30.05,26.63,8.16
2013-07-15,23.13,0.13,81.9,29.32,27.09,8.57
2013-07-16,22.32,0.08,81.41,29.86,27.07,9.21
2013-07-17,24.93,0.08,82.29,29.26,27.15,9.48
2013-07-18,25.01,0.23,79.64,30.14,27.1,8.66
2013-07-19,25.07,0.34,82.04,29.12,26.8,9.63
2013-07-20,20.65,6.02,80.16,29.01,27.05,8.97
2013-07-21,25.1,0.99,78.29,29.6,26.89,8.92
2013-07-22,22.52,1.22,80.09,29.59,27.01,8.08
2013-07-23,24.88,0.69,81.81,29.54,26.74,8.85
2013-07-24,20.78,1.97,81.24,29.73,26.88,9.38
2013-07-25,25.08,2.72,82.27,29.98,26.72,8.89
2013-07-26,24.98,17.2,81.7,29.88,26.81,8.13
2013-07-27,22.51,12.43,85.19,28.34,26.79,7.79
2013-07-28,25.35,0.67,80.22,29.87,26.85,8.65
2013-07-29,25.11,1.49,81.74,29.49,26.91,8.02
2013-07-30,24.91,0.13,81.73,29.62,27.12,7.9
2013-07-31,24.6,0.04,80.54,29.96,26.85,8.3
2013-08-01,25.08,0.79,83.44,29.1,26.78,8.2
2013-08-02,24.92,0.91,83.84,29.05,26.78,9.03
2013-08-03,24.2,0.47,84.98,29.18,26.72,8.49
2013-08-04,25.25,0.13,85.47,28.91,26.71,7.99
2013-08-05,24.52,0.04,84.58,29.15,26.6,7.52
2013-08-06,25.71,0,80.43,29.84,26.5,7.58
2013-08-07,24.9,0.04,79.67,29.91,26.82,7.25
2013-08-08,23.55,0.82,81.28,29.69,26.88,6.08
2013-08-09,22.92,1.04,81.57,29.28,26.99,5.87
2013-08-10,25.41,0.66,78.58,29.81,27.07,6.88
2013-08-11,14.93,1.89,81.71,29.04,27.18,6.96
2013-08-12,21.25,1.76,79.4,29.45,26.91,4.98
2013-08-13,25.23,1.52,79.99,29.29,27.12,7.81
2013-08-14,25.93,0.46,78.47,30.51,27.2,8.98
2013-08-15,24.59,0.43,80.85,29.81,27.23,9.14
2013-08-16,23.86,0.09,78.29,29.89,26.86,7.64
2013-08-17,24.93,0.39,78.12,30.75,27.03,7.42
2013-08-18,25.48,0.9,80.57,30.19,27.17,7.27
2013-08-19,24.29,0.8,80.18,29.89,27.03,5.93
2013-08-20,25.25,2.12,80.17,30.57,27.18,6.31
2013-08-21,22.78,1.59,78.61,30.69,27.76,8.45
2013-08-22,25.91,1.91,81.8,29.82,27.37,8.15
2013-08-23,25.54,0.81,80.45,29.81,27.13,8.8
2013-08-24,25.29,0.49,76.64,30.18,27.38,8.42
2013-08-25,23.61,0.58,77.58,30.06,27.61,6.26
2013-08-26,23.54,0.27,80.69,30.08,27.64,6.61
2013-08-27,21.53,0.91,79.58,30.13,27.44,5.88
2013-08-28,25.77,0.45,76.77,30.47,27.74,5.61
2013-08-29,25.41,0.19,76.7,30.74,28.01,5.97
2013-08-30,16.93,0.33,72.24,30.92,28.24,3.98
2013-08-31,24.39,1.33,73.12,31.1,28.38,5.65
2013-09-01,25.19,1.49,76.1,30.62,28,6.53
2013-09-02,24.03,1.56,81.25,29.22,27.58,5.76
2013-09-03,24.52,4.84,79.98,29.22,27.58,4.46
2013-09-04,16.21,4.65,78.79,29.33,27.75,4.07
2013-09-05,20.04,5.76,79.54,29.7,27.76,3.27
2013-09-06,23.46,11.81,75.43,30.52,28.51,3.1
2013-09-07,23.87,11.23,77.81,30.26,27.54,2.57
2013-09-08,21.85,9.22,78.77,29.84,27.14,2.54
2013-09-09,24.19,11.14,81.5,29.76,28.58,6.05
2013-09-10,25.1,10.37,78.58,30.45,28.22,7.75
2013-09-11,21.18,5.74,78.27,29.37,27.99,4.6
2013-09-12,10.83,3.76,81.24,28.87,27.67,4.76
2013-09-13,17.56,1.09,78.65,28.92,27.24,3.22
2013-09-14,23.31,1.22,78.7,29.94,27.74,5.52
2013-09-15,23.41,2.56,83.22,30.28,28.38,7.25
2013-09-16,24.19,1.19,83.46,29.74,27.94,7.93
2013-09-17,24.33,0.9,81.89,30.11,27.71,7.98
2013-09-18,24.52,5.65,82.72,30.12,27.99,6.65
2013-09-19,23.41,9.17,82.41,29.81,28.2,4.46
2013-09-20,23.77,4.78,79.94,30.54,28.13,3.89
2013-09-21,22.39,1.66,79.53,30.75,28.39,5.33
2013-09-22,24.16,1.02,78.42,31.6,28.61,7.22
2013-09-23,24.66,4.06,82.15,30.56,28.74,8.05
2013-09-24,22.93,4.32,80.41,30.46,28.63,8.05
2013-09-25,24.15,16.48,82.26,30.09,28.32,7.69
2013-09-26,17.62,13.24,82.8,29.8,27.94,5.1
2013-09-27,22.82,2.12,78.82,29.88,28.26,3.67
2013-09-28,10.13,8.22,81.81,29.37,28.19,3.83
2013-09-29,6.81,6.72,81.63,29.12,27.85,4.64
2013-09-30,23.88,2.77,81.02,29.76,27.93,5.04
2013-10-01,23.48,1.16,80.7,30.01,27.82,8.39
2013-10-02,24.23,0.45,76.49,30.22,27.53,7.78
2013-10-03,23.86,1.09,80,30.6,27.89,7.71
2013-10-04,11.39,4.15,83.94,29.69,28.1,6.18
2013-10-05,23.7,2.31,83.18,29.45,27.82,4.8
2013-10-06,23.58,0.47,78.54,31.17,28.11,6.19
2013-10-07,23.6,0.76,80.1,30.56,28.23,6.38
2013-10-08,19.64,2.07,78.43,29.89,28.19,6.09
2013-10-09,20.06,1.94,81.99,29.82,28.04,6.98
2013-10-10,19.21,0.99,78.29,29.88,27.52,7.51
2013-10-11,20.3,1.67,80.29,29.62,27.41,6.64
2013-10-12,23.12,1.14,81.77,29.5,27.67,6.81
2013-10-13,20.75,0.24,80.67,29.9,27.75,6.82
2013-10-14,22.98,0.67,79.96,30.37,27.79,5.88
2013-10-15,16.35,2.22,82.01,29.81,27.6,5.48
2013-10-16,17.64,15.1,84.35,28.6,27.64,4.8
2013-10-17,20.75,17.37,75.26,29.02,26.83,3.76
2013-10-18,21.11,2.16,78.45,29.59,27.28,6.12
2013-10-19,21.32,0.53,76.93,29.81,27.67,6.49
2013-10-20,22.5,1.62,80.69,29.74,27.71,7.16
2013-10-21,22.21,2.74,82.73,29.45,27.62,6.72
2013-10-22,14.51,2.42,82.64,28.81,27.62,5.95
2013-10-23,21.26,2.04,84.35,28.63,27.54,6.11
2013-10-24,21.26,1.53,82.51,29.59,27.65,6.73
2013-10-25,22.61,0.34,80.18,30.18,27.67,8.25
2013-10-26,8.086651418293805,5.1,82.77,29.6,27.69,6.36
2013-10-27,21.67,5.04,82.19,29.66,27.72,6.19
2013-10-28,22.13,0.47,76.69,30.04,27.77,7.84
2013-10-29,21.97,0.38,78.7,29.51,27.38,6.41
2013-10-30,21.6,1,80.12,29.26,27.81,7.65
2013-10-31,17.7,1.37,78.98,28.67,27.08,6.38
2013-11-01,18.46,2.32,76.21,28.54,26.71,3.26
2013-11-02,18.22,2.64,77.81,29.44,26.69,2.83
2013-11-03,16.29,3.17,77.32,28.14,26.64,2.08
2013-11-04,17.68,7.18,76.17,28.7,26.67,2.38
2013-11-05,20.14,5.21,77.15,28.68,26.85,2.97
2013-11-06,21.31,4.06,78.08,29.35,27.17,4.75
2013-11-07,14.04,1.84,78.3,28.68,27.16,4.64
2013-11-08,21.04,5.39,81.85,28.26,26.98,4.42
2013-11-09,17.31,2.33,81.52,29.01,27.45,7.1
2013-11-10,21.05,1.1,80.18,29.44,27.58,8.46
2013-11-11,21.05,0.87,78.04,29.5,27.55,8.66
2013-11-12,20.85,0.19,79.03,30.07,27.38,9.18
2013-11-13,20.9,0.08,79.66,29.87,27.49,8.38
2013-11-14,20.07,0.04,78.59,29.75,27.39,8.21
2013-11-15,19.58,0.11,80.44,29.33,27.27,7.96
2013-11-16,20.89,0.08,78.02,29.56,27.23,8.07
2013-11-17,21.48,0.07,77.8,29.12,26.42,6.05
2013-11-18,19.99,0.02,77.81,28.79,26.64,4.81
2013-11-19,21,0,74.83,28.78,26.52,4.32
2013-11-20,20.79,0.04,75.31,29.36,26.82,5.14
2013-11-21,19.94,0.57,79.62,29.53,27.14,7.03
2013-11-22,19.11,0.7,79.24,29.1,27.22,6.79
2013-11-23,20.45,0.25,79.19,29.12,27.01,7.1
2013-11-24,20.48,0.25,76.51,29.42,27.13,6.98
2013-11-25,17.83,0.63,80.2,29.1,27.03,6.94
2013-11-26,20.11,1.53,81.33,29.11,27.39,7.98
2013-11-27,20.11,0.82,77.3,29.19,27.28,7.68
2013-11-28,7.160857261899091,0.3,74.16,28.82,27.04,7.44
2013-11-29,18.93,1.54,73.03,28.85,26.9,7.9
2013-11-30,20.14,0.57,76.99,28.77,26.38,6.83
2013-12-01,20.5,0.22,76.25,28.84,26.16,5.84
2013-12-02,19.84,0.02,77.96,28.63,26.3,5.15
2013-12-03,12.12,0.07,78.68,29.1,26.24,5.69
2013-12-04,18.98,0.54,83.09,28.93,26.91,6.5
2013-12-05,19.88,0.25,80.37,29.18,26.85,8.1
2013-12-06,19.7,0.46,76.58,29.12,27.04,8.53
2013-12-07,19.86,1.44,76.91,28.73,26.77,8.22
2013-12-08,19.58,0.82,76.31,28.38,26.41,7.01
2013-12-09,18.62,3.02,80.36,28.97,26.38,7.52
2013-12-10,19.6,1.75,83.88,28.34,26.7,7.93
2013-12-11,7.0374985844317735,0.16,78.63,28.46,26.68,8.74
2013-12-12,19.29,0.11,78.25,28.69,26.52,8.67
2013-12-13,19.27,0.06,78.45,28.74,26.45,9.39
2013-12-14,18.45,0.47,81.14,28.63,26.41,9.67
2013-12-15,20.05,0.08,80.74,28.76,26.37,9.59
2013-12-16,18.81,0.07,78.47,28.63,26.32,9.83
2013-12-17,18.85,0.02,77.45,28.45,26.24,9
2013-12-18,19.06,0.22,76.79,28.31,26.06,8.26
2013-12-19,17.89,0.92,78.31,28.09,25.92,8.3
2013-12-20,19.45,0.67,78.57,27.87,25.59,7.86
2013-12-21,19.31,0.8,78.75,28.15,25.45,8.33
2013-12-22,20.3,0.28,78.87,27.96,25.74,8.35
2013-12-23,19.56,0.22,77.15,28.09,25.81,7.78
2013-12-24,17.85,0.09,77.22,27.34,25.4,4.85
2013-12-25,19.55,0.07,76.23,27.39,25.24,3.88
2013-12-26,20.03,0.15,81.28,28.39,25.39,6.27
2013-12-27,18.96,0.07,82.82,28.54,25.82,8.82
2013-12-28,20,0.01,80.82,28.33,25.75,9.15
2013-12-29,20.11,0,79.41,28.29,25.81,9.27
2013-12-30,19.9,0.2,81.13,28.22,25.9,9.24
2013-12-31,19.34,0.19,82.5,28.11,25.85,9.01
2014-01-01,16.66,1.48,81.12,27.81,25.6,8.69
2014-01-02,19.17,1.3,82.17,27.74,25.5,8.89
2014-01-03,19.47,0.05,81.68,28.19,25.59,8.82
2014-01-04,19.71,0.1,79.82,27.82,25.51,9.56
2014-01-05,20.09,0.29,80.08,28.2,25.38,9.08
2014-01-06,20.07,0.6,81.47,28.01,25.26,8.89
2014-01-07,19.79,0.18,82.07,28,25.29,8.26
2014-01-08,18.93,0.32,82.19,27.53,25.2,8.46
2014-01-09,20.81,0.06,79.13,27.74,24.9,8.84
2014-01-10,21.11,0.25,80.7,27.56,24.7,8.15
2014-01-11,20.49,0.52,80.32,27.56,24.85,8.21
2014-01-12,21.03,0.39,81.28,27.47,24.71,8.14
2014-01-13,20.86,0.17,79.97,27.74,25.05,8.84
2014-01-14,20.43,0.04,81.45,27.83,25.06,8.87
2014-01-15,20.91,0,79.34,27.71,24.76,8.99
2014-01-16,20.66,0,77.68,27.35,24.41,8.58
2014-01-17,20.67,0,79.46,27.52,24.46,8.71
2014-01-18,20.31,0,84.24,27.71,24.85,9.19
2014-01-19,20.86,0,83.55,27.72,24.8,8.64
2014-01-20,20.97,0,81.97,27.25,24.88,9.33
2014-01-21,21.17,0,78.44,27.49,24.31,9.28
2014-01-22,21.16,0,80.53,27.05,23.96,7.24
2014-01-23,21.21,0,82.3,27.35,24.2,7.88
2014-01-24,20.99,0,81.62,27.46,24.66,8.17
2014-01-25,21.6,0,78.76,27.21,24.7,7.23
2014-01-26,21.7,0.24,80.93,27.44,24.3,7.76
2014-01-27,21.79,0.41,81.12,27.65,24.67,8.31
2014-01-28,21.44,0.01,80.65,27.72,24.69,9
2014-01-29,21.73,0,75.86,27.52,24.57,9.68
2014-01-30,21.92,0.01,76.18,27.5,24.44,9.41
2014-01-31,21.94,0,77.43,27.38,24.5,9.3
2014-02-01,22.13,0,77.59,27.12,24.39,8.43
2014-02-02,21.98,0,80.23,27.54,24.2,7.99
2014-02-03,22.24,0,81.83,27.54,24.7,8.31
2014-02-04,23.02,0,79.41,27.42,24.76,8.27
2014-02-05,22.73,0,77.14,27.4,24.93,7.8
2014-02-06,22.2,0.01,79.08,27.42,24.83,7.33
2014-02-07,22.31,0.14,81.66,27.79,24.97,7.93
2014-02-08,22.5,0.09,82.71,27.71,25.09,9.41
2014-02-09,22.76,0,82.94,27.83,24.78,9.22
2014-02-10,22.3,0,82.05,28.18,24.94,8.73
2014-02-11,21.78,0,79.99,27.76,25.02,9.51
2014-02-12,22.63,0,81.11,28.1,24.98,8.99
2014-02-13,22.54,0,80.98,28.08,24.84,8.36
2014-02-14,23.13,0,81.53,28.37,24.88,9.07
2014-02-15,22.79,0,80.16,27.82,24.76,9.32
2014-02-16,22.89,0.03,79.86,27.82,24.74,8.79
2014-02-17,23.54,0.04,78,27.71,24.76,8.25
2014-02-18,23.69,0.02,77.3,27.22,24.63,7.87
2014-02-19,23.71,0.05,77.64,27.73,24.81,7.9
2014-02-20,23.37,0,79.33,27.73,24.93,8.6
2014-02-21,23.36,0,77.14,27.68,24.89,9.01
2014-02-22,23.04,0,78.76,27.45,24.76,8.64
2014-02-23,23.76,0,77.67,27.54,24.78,8.29
2014-02-24,23.64,0,77.19,27.25,24.76,8.3
2014-02-25,22.94,0.06,78.54,27.52,24.97,8.17
2014-02-26,24.01,0.02,79.5,27.81,25.06,7.96
2014-02-27,23.55,0.01,80.61,27.95,25.12,7.48
2014-02-28,24.01,0.24,78.6,28.31,25.09,7.47
2014-03-01,23.91,0.08,77.01,27.77,24.97,6.55
2014-03-02,23.95,0.03,77.69,27.62,24.64,6.02
2014-03-03,23.97,0.02,78.24,28.02,25.02,7.63
2014-03-04,23.52,0.04,76.65,27.94,25.16,7.98
2014-03-05,23.63,0.01,76.89,27.83,25.12,8.34
2014-03-06,23.1,0,76.58,28.11,25.1,8.77
2014-03-07,22.04,0.02,78.22,27.96,24.96,8.42
2014-03-08,22.48,0.02,78.1,27.6,24.99,6.94
2014-03-09,24.02,0.11,74.31,27.58,25.09,6.37
2014-03-10,24.76,0,73.12,27.65,24.79,6.29
2014-03-11,24.76,0.04,75.87,27.7,24.72,6.62
2014-03-12,24.38,0.16,75.66,27.96,24.98,7.43
2014-03-13,24.09,0.1,77.19,27.92,25.2,6.81
2014-03-14,22.59,0.91,77.73,28.18,25.39,7.04
2014-03-15,24.56,1.09,75.37,28.04,25.29,7.4
2014-03-16,25.09,0.18,75.63,28.03,25.3,7.92
2014-03-17,24.51,0,79.06,28.93,25.25,8.61
2014-03-18,24.46,0.01,80.15,29.18,25.73,9.22
2014-03-19,24.5,0,80.33,28.83,25.59,9.2
2014-03-20,24.37,0,79.03,28.65,25.5,9.9
2014-03-21,24.87,0,79.22,28.79,25.34,9.08
2014-03-22,24.55,0.07,79.58,28.72,25.55,9.33
2014-03-23,24.72,0.01,78.27,28.89,25.65,9.41
2014-03-24,24.4,0.26,77.68,28.68,25.43,9.06
2014-03-25,25.02,0.04,76.5,28.63,25.13,8.63
2014-03-26,24.87,0.04,78.98,28.19,25.05,8.19
2014-03-27,24.42,0.01,76.71,28.16,25.53,9.37
2014-03-28,25.18,0,75,28.28,25.21,9.54
2014-03-29,24.81,0,76.89,28.32,25.03,9.01
2014-03-30,25.18,0,77.24,28.4,25.31,8.1
2014-03-31,24.72,0.01,77.31,28.3,25.41,6.75
2014-04-01,24.48,0.01,79.63,28.53,25.43,7.91
2014-04-02,22.78,0.04,82.85,28.62,25.67,8.43
2014-04-03,20.27,0.02,80.67,28.35,25.56,8.67
2014-04-04,22.86,0.15,78.63,28.41,25.86,8.27
2014-04-05,24.09,0.02,77.99,28.81,25.75,9.05
2014-04-06,24.43,0.04,80.2,28.81,25.96,9.98
2014-04-07,24.78,0.02,81.39,29.4,25.9,7.76
2014-04-08,24.6,0.35,78.98,29.04,25.78,10
2014-04-09,24.81,0.18,79.39,29.36,25.69,9.87
2014-04-10,25.36,0,78.99,28.94,25.66,7.76
2014-04-11,24.85,0,74.53,28.54,25.69,7.76
2014-04-12,25.32,0,75.28,28.59,25.39,9.95
2014-04-13,24.22,0,75.79,28.28,25.13,9.16
2014-04-14,24.58,0,76.47,28.26,25.37,8.38
2014-04-15,24.64,0,77.17,28.58,25.22,8.28
2014-04-16,17.7,0,80.82,28.33,25.44,7.63
2014-04-17,24.41,0.01,78.04,28.66,25.53,8.28
2014-04-18,23.64,0,77.25,29.08,25.7,9.22
2014-04-19,21.01,0,79.83,28.9,26.06,9.45
2014-04-20,22.4,0,79.46,29.28,26,9.2
2014-04-21,24.2,0,81.03,29.34,26.09,8.73
2014-04-22,23.77,0.71,82.65,29.11,25.94,7.18
2014-04-23,22.6,0.59,83.54,28.7,26.08,7.66
2014-04-24,16.95,0.13,84.93,28.07,26.03,7.83
2014-04-25,24.71,0.72,84.05,28.38,25.79,8.27
2014-04-26,21.4,0.25,81.4,28.93,25.78,8.54
2014-04-27,21.24,0.07,82.09,28.15,25.66,8.5
2014-04-28,25.07,0.01,79.21,28.88,25.48,9.26
2014-04-29,24.49,0,80.26,29.24,25.46,9.46
2014-04-30,21.75,0.41,81.91,28.5,25.59,9.15
2014-05-01,20.61,0.12,80.64,28.34,25.41,8.7
2014-05-02,23.5,0.22,79.6,28.84,25.34,9.15
2014-05-03,25.2,0.01,78.19,28.89,25.63,9.72
2014-05-04,23.83,0.49,79.41,28.95,25.74,8.52
2014-05-05,25.29,0.07,79.42,28.9,25.65,7.57
2014-05-06,24.35,0.02,80.94,28.98,25.76,7.37
2014-05-07,22.53,1.23,84.39,27.92,25.97,6.9
2014-05-08,22.58,0.46,81.93,28.48,25.91,7.19
2014-05-09,23.98,0.82,80.19,28.64,25.74,6.63
2014-05-10,24.56,0.84,76.53,28.61,25.94,6.2
2014-05-11,24.85,0.16,76.78,28.36,25.56,5.59
2014-05-12,25.21,0.01,77.51,29.26,26.07,7.22
2014-05-13,24.84,0,77.46,29.34,26.43,8.9
2014-05-14,23.45,0,79.13,29.31,26.45,9.39
2014-05-15,19.5,0,80.25,29.42,26.27,8.52
2014-05-16,23.43,0,79.32,29.4,26.17,8.17
2014-05-17,24.9,0,77.09,29.36,26.41,7.78
2014-05-18,23.29,0,78.66,29.42,26.16,7.83
2014-05-19,24.79,0,79.12,29.49,26.3,8.93
2014-05-20,24.64,0.62,79.94,29.74,26.22,8.29
2014-05-21,23.46,2.41,82.69,28.46,26.34,8.5
2014-05-22,22.67,0.08,77.09,29.58,26.35,9.42
2014-05-23,24.37,0.09,77.76,29.32,26.41,9.14
2014-05-24,23.78,0.07,78.87,28.71,26.42,9.41
2014-05-25,23.81,0.35,77.94,28.76,26.52,9.39
