date,srad,rain,rhum,tmax,tmin,wvel
2012-03-21,23.28,0.45,84.25,16.84,7.12,1.3
2012-03-22,20.74,0.31,82.33,17.8,7.08,1.23
2012-03-23,13.95,2.39,89.78,16.71,7.51,0.74
2012-03-24,14.27,1.5,85.86,16.71,6.37,1.21
2012-03-25,14.42,1.68,89.03,16.71,5.32,1.48
2012-03-26,15.87,0.83,85.67,16.22,6.29,1.61
2012-03-27,15.33,5.1,90.29,16.71,7.71,1.35
2012-03-28,12.38,6.55,87.49,16.71,6.31,1.52
2012-03-29,14.97,0.12,82.42,16.17,6.11,1.38
2012-03-30,18.93,0.03,82.62,16.02,5.79,1.57
2012-03-31,16.88,0.01,83.97,16.04,6.48,1.54
2012-04-01,16.56,1,82.98,16.65,6.52,1.46
2012-04-02,16.953035319387514,9.67,90,16.71,6.78,0.93
2012-04-03,17.64,2.73,90.04,16.71,7.9,1.29
2012-04-04,13.83,0.11,87.5,16.71,7.8,1.48
2012-04-05,14.8,0.32,83.14,16.71,7.21,1.08
2012-04-06,18.89,6.51,86.95,16.09,8.04,1.2
2012-04-07,14.66,11.77,92.96,16.71,7.33,0.92
2012-04-08,20.52,3.92,92.89,16.71,6.11,0.84
2012-04-09,16.25,0.45,88.39,15.16,7.62,1.14
2012-04-10,13.56,1.56,88.94,15.56,7.86,1.76
2012-04-11,11.62,1.19,91.88,16.71,7.33,1.49
2012-04-12,15.22,0.78,86.53,15.41,6.41,1.52
2012-04-13,17.37,0.32,89.86,16.71,6.86,0.83
2012-04-14,14.95,2.81,88.73,16.11,7.53,1.12
2012-04-15,14.51,2.54,91.39,16.71,8.09,0.89
2012-04-16,14.84,0.89,93.95,16.71,6.27,0.62
2012-04-17,15.34,0.52,86.98,15.56,6.47,1.43
2012-04-18,12.92,1.96,85.05,16.71,6.68,1.2
2012-04-19,17.27,0.17,81.84,16.06,7.45,1.34
2012-04-20,19.12,0,82.99,16.63,6.89,1.23
2012-04-21,15.99,0.76,90.4,16.71,7.7,0.85
2012-04-22,8.18,1.59,93.57,16.71,7.29,1.04
2012-04-23,15.51,0.12,82.79,16.15,6.82,1.29
2012-04-24,15.71,0.1,91.08,16.71,7.76,1.31
2012-04-25,13.22,0.67,92.59,16.71,7.79,1.17
2012-04-26,11.66,0.94,90.11,16.71,7.95,1.12
2012-04-27,14.58,0.04,86.44,15,7.77,1.17
2012-04-28,18.73,0.03,82.35,17.6,6.58,1.13
2012-04-29,18.15,0.01,87.9,16.71,8.02,0.93
2012-04-30,15.88,0.09,86.5,16.71,6.47,1.18
2012-05-01,16.09,0.2,82.86,16.71,5.41,1.24
2012-05-02,19.16,0.04,80.56,15.59,5.74,1.2
2012-05-03,19.84,0,80.53,16.64,5.67,1.31
2012-05-04,17.69,0,83.94,16.36,6.9,1.2
2012-05-05,16.46,0.08,85.59,15.49,7.35,1.21
2012-05-06,19.22,0.02,81.51,15.91,6.35,1.28
2012-05-07,17.57,0,83.65,16.37,7.34,1.26
2012-05-08,14.92,0,86.39,16.71,6.91,1.53
2012-05-09,19.73,0,82.08,16.44,6.97,1.21
2012-05-10,21.49,0,75.71,17.85,7.18,1.34
2012-05-11,16.87,0,77.42,17.27,4.51,1.43
2012-05-12,16.08,0,79.91,16.6,7.08,1.45
2012-05-13,17.38,0.12,83.87,15.34,7.25,1.17
2012-05-14,18.64,0.03,81.61,17.09,7.49,1.16
2012-05-15,19.51,0.62,84.92,15.73,8.25,0.95
2012-05-16,17.77,0.23,84.42,16.71,6.23,1.19
2012-05-17,15.89,0.02,85.85,16.71,7.26,0.7
2012-05-18,14.58,0.13,82.65,16.71,7.29,0.82
2012-05-19,16.08,0.53,86.83,15.02,7.26,0.9
2012-05-20,16.66,0.09,84.85,16.71,7.22,0.91
2012-05-21,13.1,0.93,88.66,16.71,7,1.24
2012-05-22,11.26,0.05,81.05,16.41,6.19,1.27
2012-05-23,12.28,0.84,85.38,16.3,8.35,1.34
2012-05-24,15.07,0.55,89.39,16.71,8,0.96
2012-05-25,16.31,0.47,89.6,16.71,6.45,0.74
2012-05-26,19.72,0,72.87,18.42,5.57,1.12
2012-05-27,20.26,0,79.12,17.51,7.19,1.17
2012-05-28,20.2,0,79.83,17.36,6.73,1.36
2012-05-29,18.95,0,85.3,16.01,7.01,1.23
2012-05-30,15.89,0,77.1,16.08,6.22,1.09
2012-05-31,18.3,0,88.63,16.71,6.77,0.85
2012-06-01,17.03,0,83.64,16.71,6.22,1.14
2012-06-02,18.25,0,74.7,17.93,5.18,1.1
2012-06-03,17.42,0,78.86,17.21,7.6,1.15
2012-06-04,16.49,0,77.57,16.72,7.03,1.3
2012-06-05,15.48,0.78,79.52,16.11,7.03,1.41
2012-06-06,12.05,0.12,81.83,16.71,6.65,1.39
2012-06-07,11.23,1.07,84.61,16.71,5.67,1.59
2012-06-08,10.35,1.12,78.55,16.71,5.1,1.45
2012-06-09,14.82,0.09,74.83,15.32,3.92,1.47
2012-06-10,17.2,0,69.42,16.99,3.57,1.4
2012-06-11,19.57,0,68.33,16.3,2.33,1.44
2012-06-12,18.76,0,69.92,16.64,2,1.55
2012-06-13,19,0,71.1,16.42,2.47,1.55
2012-06-14,18.44,0,72.02,17.14,3.28,1.36
2012-06-15,18.41,0,71.83,17.69,4.68,1.39
2012-06-16,17.31,1.3,77.17,17.61,5.83,1.37
2012-06-17,17.85,0.32,80.39,17.69,7.69,1.19
2012-06-18,18.54,0.06,78.38,18.16,7.67,1.36
2012-06-19,17.84,0,75.32,18.55,7.86,1.32
2012-06-20,17.59,0,75.93,17.76,7.96,1.3
2012-06-21,18.54,0,75.47,17.48,6.42,1.24
2012-06-22,18.18,1.59,86.79,16.71,6.82,1.23
2012-06-23,15.04,0.28,80.07,15.14,5.67,1.41
2012-06-24,13.74,0.05,75.54,15.79,5.34,1.29
2012-06-25,14.87,0.48,84.59,16.71,5.68,1.39
2012-06-26,15.32,0.02,74.77,16.71,4.13,1.29
2012-06-27,18.82,0,76.82,16.55,6.35,1.23
2012-06-28,16.99,0,78.87,17.4,7.14,1.22
2012-06-29,17.75,0,79.33,16.91,7.35,1.3
2012-06-30,18.83,0.02,82.3,15.42,7.62,1.5
2012-07-01,18.04,0,78.24,16.11,6.25,1.23
2012-07-02,18.06,0,81.49,16.71,6.66,0.62
2012-07-03,14.89,0,84.63,16.71,4.62,0.83
2012-07-04,17.08,0,80.8,16.71,4.65,1.25
2012-07-05,14.67,0.07,75.34,15.72,6.06,1.67
2012-07-06,14.06,0,73.22,16.25,3.76,1.55
2012-07-07,12.11,0.31,81.81,15.47,5.96,1.82
2012-07-08,13.16,0.1,79.5,16.71,5.3,1.53
2012-07-09,19.95,0,63.4,17.35,3.32,1.48
2012-07-10,20.25,0,58.51,18.57,1.57,1.51
2012-07-11,20.47,0,57.96,19.31,2.18,1.34
2012-07-12,19.49,0,60.26,19.96,3.14,1.46
2012-07-13,19.49,0,75.2,16.93,6.73,1.36
2012-07-14,18.92,0,76.85,17.97,7.47,1.47
2012-07-15,18.88,0,73.5,17.57,7.31,1.43
2012-07-16,14.52,0,76.89,15.81,6.54,1.37
2012-07-17,17.17,0,73.98,15.2,5.29,1.27
2012-07-18,18.06,0,67.39,15.78,3.86,1.33
2012-07-19,21.14,0,59.76,17.16,3.48,1.29
2012-07-20,21.35,0,55.23,18.34,2.2,1.53
2012-07-21,21.4,0,56.12,18.95,1.96,1.44
2012-07-22,21.15,0,59.68,17.48,3.2,1.65
2012-07-23,19.67,0,55.15,18.2,1.31,1.53
2012-07-24,18.28,0,59.11,18.89,2.42,1.59
2012-07-25,16.46,0,69.75,17.71,6.16,1.58
2012-07-26,17.1,0,70.37,17.77,4.65,1.64
2012-07-27,16.96,0.17,74.85,16.79,6.65,1.73
2012-07-28,14.95,0,76.82,16.61,7.01,1.65
2012-07-29,19.82,0,70.8,17.61,6.8,1.58
2012-07-30,14.48,0.01,73.7,16.97,6.82,1.79
2012-07-31,19.15,0,73.14,16.8,5.69,1.46
2012-08-01,21.15,0,65.78,18.14,5.77,1.62
2012-08-02,19.58,0,63.03,19.86,5.81,1.65
2012-08-03,20.42,0,65.05,20.11,5.47,1.69
2012-08-04,20.15,0,69.01,18.19,6.39,1.28
2012-08-05,21.22,0,74.76,17,5.58,1.71
2012-08-06,21.81,0,62.05,19.04,3.06,1.54
2012-08-07,22.72,0,53.85,19.97,3.41,1.67
2012-08-08,22.83,0,52.93,19.58,1.95,1.75
2012-08-09,22.38,0,53.44,18.43,2.21,1.62
2012-08-10,23.13,0,57.42,18.63,3.03,1.64
2012-08-11,22.41,0,58.88,20.18,4.77,1.58
2012-08-12,20.74,0,62.22,19.94,5.8,1.8
2012-08-13,17.51,0.09,76.68,16.14,5.79,1.88
2012-08-14,21.86,0,62.24,18.29,4.97,1.59
2012-08-15,19.97,0,67.97,18.63,6.7,1.83
2012-08-16,16.95,0,68.82,17.9,7.13,1.9
2012-08-17,21.39,0,66.85,17.7,5.69,1.61
2012-08-18,15.29,0,73.51,16.07,6.99,1.65
2012-08-19,15.47,0,76.62,16.08,7.25,1.35
2012-08-20,21.15,0,67.13,18.36,7.16,1.39
2012-08-21,21.12,0,82.45,16.71,6.03,0.72
2012-08-22,18.78,0.06,68.76,18.6,5.28,1.72
2012-08-23,19.84,0,78.09,15.74,7.92,1.17
2012-08-24,16.45,0.01,81.01,16.71,6.54,0.76
2012-08-25,11.75,1.33,78.5,16.71,5.68,1.87
2012-08-26,18.51,0.05,67.43,18.12,4.64,1.62
2012-08-27,17.51,0,67.78,17.47,5.28,1.72
2012-08-28,17.46,0,65.44,17.62,5.44,1.68
2012-08-29,24.21,0,59.02,17.61,5.03,1.73
2012-08-30,25.09,0,49.61,18.49,2.51,1.73
2012-08-31,25.1,0,53.22,19.34,3.65,1.76
2012-09-01,23.28,0,56.79,18.82,4.75,1.9
2012-09-02,22.99,0,58.46,19.11,6.43,1.8
2012-09-03,21.1,0,60.94,18.93,7.19,1.94
2012-09-04,18.39,0,65.05,18.43,6.43,1.84
2012-09-05,21.79,0,63.17,19.28,7.27,1.86
2012-09-06,23.48,0,66.45,20.01,8.16,1.89
2012-09-07,23.17,0,67.99,19.43,8.89,1.92
2012-09-08,20.41,0.15,61.3,20.97,7.5,1.98
2012-09-09,13.34,0.32,75.01,17.12,8.49,2.19
2012-09-10,22.52,0,69.69,18.82,8.68,1.97
2012-09-11,23.23,0,65.49,19.56,7.63,1.94
2012-09-12,21.81,0,64.22,19.62,8.49,2.25
2012-09-13,12.65,0.19,73.14,16.18,7.07,2.54
2012-09-14,17.42,0.01,62.65,17.35,6.28,1.93
2012-09-15,23.84,0,62.55,19.86,6.92,1.84
2012-09-16,18.09,0.43,62.01,19.25,7.61,1.58
2012-09-17,16.6,0.02,65.4,17.46,7.6,1.51
2012-09-18,18.2,0,64.65,19.11,8.25,1.34
2012-09-19,20.55,0.25,69.3,19.64,9.02,1.68
2012-09-20,20.81,0.49,71.88,18.94,9.33,1.7
2012-09-21,18.343812308708962,0.56,69.6,16.71,6.45,1.03
2012-09-22,16.29,0.6,79.44,15.62,7.32,0.84
2012-09-23,15.16,0.35,67.14,19.86,6.8,1.63
2012-09-24,14.84,0.07,73.16,17.68,8.82,1.4
2012-09-25,19.24,0.77,83.72,16.71,7.6,1.41
2012-09-26,13.66,3.2,74.36,16.76,5.94,2.03
2012-09-27,8.19,6.38,67.81,18.51,5.37,1.75
2012-09-28,11.65,0.34,68.69,18.3,6.83,1.53
2012-09-29,18.12,0,72.06,16.84,7.59,1.66
2012-09-30,20.1,4.4,76.94,16.59,5.56,1.21
2012-10-01,22.57,0.45,70.45,18.02,6.01,1.64
2012-10-02,21.71,1.18,69.72,19.27,7.69,1.65
2012-10-03,19.84,0.73,78.06,16.58,8.43,1.32
2012-10-04,19.93,0.77,70.65,19.13,5.77,1.78
2012-10-05,15.29,1.15,79.14,16.71,7.47,0.98
2012-10-06,19.12,0.29,70.39,16.29,5.92,1.55
2012-10-07,14.77,0.01,73.63,18.01,7.25,1.76
2012-10-08,16.83,0.17,73.05,19.22,7.74,2.37
2012-10-09,20.78,0.03,75.73,18.19,8.58,1.45
2012-10-10,13.2,3.42,80.25,16.02,9.3,1.11
2012-10-11,14.27,1.4,85.74,16.71,5.93,0.99
2012-10-12,17.76,0.01,69.56,17.31,5.48,1.78
2012-10-13,22.54,0,66.71,18.86,6.75,1.93
2012-10-14,18.77,0,62.94,20.63,7.52,1.92
2012-10-15,22.54,2.28,73.5,19.12,9.01,1.33
2012-10-16,21.12,0.26,76.95,20.09,8.3,1.49
2012-10-17,15.57,1.08,77.19,17.93,7.46,1.85
2012-10-18,22.31,0.47,72.69,17.84,6.93,1.66
2012-10-19,25.59,0.2,72.64,19.56,8.7,1.66
2012-10-20,23.6,0.06,71.63,19.29,8.6,1.66
2012-10-21,23.09,0.02,70.81,19.05,9.19,1.55
2012-10-22,16.44,0.01,72.3,19.41,9.7,1.66
2012-10-23,18.22,0,69.92,20.23,7.73,2.07
2012-10-24,15.53,0,80.42,15.38,8.56,1.72
2012-10-25,18.08,0.81,68.8,21.19,7.67,2.08
2012-10-26,19.88,0.03,73.65,17.78,8.29,1.87
2012-10-27,17.86,0.95,74.47,16.92,8.14,1.7
2012-10-28,13.92,1.56,73.92,18.89,7.41,1.69
2012-10-29,20.66,3.44,74.52,18.18,8.34,2.04
2012-10-30,15.43,0.09,72.67,19.12,7.3,1.78
2012-10-31,23.44,0.03,70.66,19.97,8.89,2.04
2012-11-01,13.83,3.46,77.69,17.5,7.65,1.22
2012-11-02,13.11,2.84,74.18,19.76,6.57,1.58
2012-11-03,18.87,2.57,76.98,16.86,6.6,1.5
2012-11-04,14.58,0.08,73.8,18.99,7.91,1.63
2012-11-05,16.78,0.14,79.67,17.7,7.07,1.44
2012-11-06,14.68,3.6,82.59,16.19,7.28,1.76
2012-11-07,19.8,1.13,74.3,19.82,7.94,1.83
2012-11-08,18.8,0.01,68.94,19.51,7.04,1.58
2012-11-09,21.31,0,67.74,21.02,9.16,1.61
2012-11-10,25.18,0,72.5,18.82,8.16,1.84
2012-11-11,26.41,0.01,70.63,20.75,10.28,1.85
2012-11-12,15.38,0.11,77.57,15.4,8.63,1.83
2012-11-13,18.08,0,67.72,21.36,7.39,1.84
2012-11-14,22.11,5.22,71.92,20.06,6.6,1.74
2012-11-15,19.75,2.07,74.44,17.97,6.47,1.62
2012-11-16,20.42,6.2,75.71,18.28,6.87,1.82
2012-11-17,16.22,11.46,75.89,17.36,7.36,1.64
2012-11-18,14.21,15,81.8,16.44,6.47,1
2012-11-19,17.81,15.7,85.41,17.1,8.4,1.2
2012-11-20,16.98,11.7,84.84,15.38,7.97,1.23
2012-11-21,20.24,2.92,82.21,16.71,7.85,0.85
2012-11-22,21.4,0.01,72.74,19.89,8.7,1.34
2012-11-23,17.86,0.59,77.66,17.28,9.94,1.25
2012-11-24,19.23,0.08,83.42,15.87,9.51,0.91
2012-11-25,11.77,0.41,87.99,15.14,8.87,0.75
2012-11-26,22.18,0.19,82.25,16.03,8.05,1.21
2012-11-27,25.78,0.02,72.24,20.37,8.14,1.48
2012-11-28,19.3,0,74.32,19.08,10.43,1.18
2012-11-29,14.06,0.16,77.64,15.55,8.92,0.69
2012-11-30,20.16,7.66,80.13,15.75,7.55,1.55
2012-12-01,13.84,6.85,74.7,17.12,6.83,1.85
2012-12-02,18.83,1.84,74.95,17.01,6.64,1.69
2012-12-03,14.58,19.72,81.6,16.93,6.96,1.62
2012-12-04,16.04,5.8,82.54,16.75,7.06,1.57
2012-12-05,16.25,7.67,85.65,16.71,6.22,1.61
2012-12-06,14.64,0.92,82.31,17.59,6.58,1.58
2012-12-07,14.53,2.09,86.4,16.71,7.65,1.17
2012-12-08,19.13,1.25,85.11,16.85,7.97,1.7
2012-12-09,15.98,20.15,85.38,16.59,8.01,1.54
2012-12-10,16.26,11.55,90.59,16.71,6.66,0.92
2012-12-11,13.37,1.97,86.25,16.66,8.13,1.14
2012-12-12,15.35,9.51,91.17,16.71,6.71,1.3
2012-12-13,15.22,35.47,92.58,16.71,8.49,1.25
2012-12-14,14.79,16.32,89.38,16.03,7.14,1.42
2012-12-15,11.48,5.16,94.63,16.71,7.71,0.9
2012-12-16,12.9,8.37,91.74,16.71,8.45,1.15
2012-12-17,14.05,2.16,88.07,16.57,7.58,1.72
2012-12-18,18,7.27,88.26,16.16,8.62,1.53
2012-12-19,15.91,3.17,87.69,16.58,8.81,1.33
2012-12-20,18.02,1.71,85.65,16.87,8.06,1.22
2012-12-21,11.6,23.67,95.69,16.71,8.86,1.16
2012-12-22,17.01,7.3,88.95,16.71,7.89,1.99
2012-12-23,16.45,7.72,84.38,15.74,7.21,1.62
2012-12-24,19.51,2.78,84.29,15.15,6.53,1.26
2012-12-25,16.66,2.48,86.46,16.15,7.96,1.63
2012-12-26,18.39,24.94,87.82,15.64,7.12,1.6
2012-12-27,19.94,8.44,88.89,16.02,8.16,1.71
2012-12-28,13.58,14.41,89.75,15.27,7.57,1.63
2012-12-29,16.4,3.86,90.97,16.71,7.38,1.43
2012-12-30,12.4,3.72,91.02,15.55,7.85,1.44
2012-12-31,14.72,38.67,90.31,15.3,6.94,1.24
2013-01-01,15.41,2.76,92.21,16.71,8.79,0.52
2013-01-02,13.06,10.1,96.23,16.71,7.62,0.75
2013-01-03,16.91,3.95,91.69,16.71,7.07,0.98
2013-01-04,21,5.15,87.45,16.71,6.94,1.31
2013-01-05,8.81,10.22,86.7,15.29,7.21,1.34
2013-01-06,18.14,8.58,90.78,16.71,8.56,1.02
2013-01-07,15.4,1.24,87.85,15.2,8.77,0.99
2013-01-08,13.36,2.59,89.51,15.37,8.24,1.23
2013-01-09,20.31,0.44,88.71,15.23,8.33,1.21
2013-01-10,20.35,4.5,87.94,15.37,8.74,1.13
2013-01-11,12.9,3.21,87.82,16.71,7.58,1.18
2013-01-12,14.77,5.94,86.92,16.14,8.14,1.14
2013-01-13,12.01,6.29,87.7,15.97,6.09,1.53
2013-01-14,15.71,2.79,87.4,15,7.43,1.35
2013-01-15,13.98,0.2,85.34,16.4,6.23,1.44
2013-01-16,15.86,0.38,86.49,15.37,7.1,1.46
2013-01-17,13.25,6.28,92.06,16.71,8.42,1.05
2013-01-18,12.78,11.87,89.58,16.71,7.99,1.1
2013-01-19,16.26,4.55,91.68,15.14,7.83,0.83
2013-01-20,21.23,1.24,87.65,16.46,8.19,1.42
2013-01-21,19.01,16.87,89.63,16.71,6.16,0.93
2013-01-22,8.8,1.64,87.42,16.71,7.52,0.95
2013-01-23,18.41,1.27,85.21,16.09,7.94,1.15
2013-01-24,18.91,2.17,87.68,16.56,7.97,1.32
2013-01-25,16.37,1.53,86,17.06,7.41,1.29
2013-01-26,24.07,6.22,87.66,16.47,8.8,1.21
2013-01-27,14.98,0.19,89.7,16.71,7.88,0.58
2013-01-28,21.79,0.11,87.26,16.82,7.27,1.46
2013-01-29,19.61,6.25,87.67,17.45,8.59,1.61
2013-01-30,15.83,1.38,85.9,16.63,6.85,1.49
2013-01-31,13.36,5.75,88.3,16.8,8.47,1.4
2013-02-01,18.53,7.11,83.27,17.96,6.83,1.15
2013-02-02,18.76,13.3,88.89,16.36,8.92,0.78
2013-02-03,10.85,8.86,88.29,16.71,8.4,0.96
2013-02-04,15.34,2.72,89.32,16.71,7.54,1.81
2013-02-05,14.43,0.56,87.07,16.71,8.12,1.29
2013-02-06,15.14,4.89,85.99,16.74,8.29,1.46
2013-02-07,12.44,13.32,91.17,16.71,7.95,1.1
2013-02-08,15.45,8.54,88.41,15.65,6.65,1.22
2013-02-09,12.37,5.04,88.95,15.87,7.62,1.35
2013-02-10,14.36,4.81,90.32,15.82,6.76,1.22
2013-02-11,16.28,12.65,94.26,16.71,8.12,1.06
2013-02-12,16.89,3.17,92.32,16.71,8.2,1.4
2013-02-13,17.26,3.35,90.63,15.71,8.01,1.4
2013-02-14,13.46,1.53,88.25,16.42,6.17,1.69
2013-02-15,17.25,1.93,92.87,16.71,8.91,1.53
2013-02-16,15.84,1.2,92.57,16.71,7.28,0.79
2013-02-17,11.69,0.1,87.87,16.19,7.16,1.02
2013-02-18,18.81,1.87,93.83,16.71,7.88,1.17
2013-02-19,19.83,6.43,90.26,16.71,6.78,1.41
2013-02-20,15.73,14.41,89.98,16.36,7.77,1.47
2013-02-21,15.15,8.63,93.35,16.71,6.53,1.48
2013-02-22,16.16,2.5,88.91,16.71,7.46,1.29
2013-02-23,15.71,9.88,87.7,15.98,7.56,1.4
2013-02-24,21.13,0.34,87.74,17.2,7.03,1.25
2013-02-25,8.34,0.58,94.45,16.71,8.69,0.82
2013-02-26,20.38,0.24,89.1,15.17,7.89,1.3
2013-02-27,16.99,0.25,88.69,15.93,8.14,1.56
2013-02-28,10.99,6.16,87.64,15.87,8.02,1.35
2013-03-01,17.72,1.75,87.93,16.25,8.14,1.49
2013-03-02,18.44,0.33,89.52,15.22,7.83,1.25
2013-03-03,14.14,2.38,92.16,16.71,8.9,1.44
2013-03-04,16.36,1.65,89.75,15.6,8.51,1.39
2013-03-05,17.17,0.92,85.78,15.4,8.76,1.24
2013-03-06,20.74,3.78,85.57,17.69,7.12,1.36
2013-03-07,12.55,2.72,97.81,16.71,9.15,1.17
2013-03-08,16.93,1.73,94.17,16.71,8.75,1.24
2013-03-09,18.35,1.39,88.79,16.33,8.49,1.24
2013-03-10,16.33,1.82,89.46,17.33,7.67,1.29
2013-03-11,16.11,1.78,92.82,16.71,7.61,1.11
2013-03-12,10.59,4.85,88.48,16.32,7.23,1.37
2013-03-13,12.51,14.64,94.52,16.71,8.18,0.86
2013-03-14,15.96,8.79,93.92,16.71,9.49,1.03
2013-03-15,8.08,7.96,91.97,16.71,7.22,1.09
2013-03-16,14.24,2.79,92.18,16.71,7.27,1.08
2013-03-17,15.3,8.64,89.9,15.41,7.19,1.37
2013-03-18,14.01,7.04,89.05,15.8,6.87,1.04
2013-03-19,18.12,2.64,89.14,16.19,6.64,1.18
2013-03-20,19.94,0.9,91.78,16.02,8.32,0.93
2013-03-21,16.96,0.86,91.99,15.11,8.74,1.04
2013-03-22,9.75,1.33,90.98,16.71,7.23,1.13
2013-03-23,19.21,0.4,84.14,17.7,7.34,1.13
2013-03-24,22.02,1.59,88.84,16.69,8.93,0.89
2013-03-25,17.3,0.52,93.43,15,9.39,1.07
2013-03-26,14.76,3.79,93.17,16.71,8.67,1.54
2013-03-27,13.37,0.69,88.84,16.71,6.23,1.14
2013-03-28,14.85,3.77,87,15.22,6.7,1.31
2013-03-29,15.11,0.59,85.87,16.13,6.72,1.25
2013-03-30,16.62,0.01,87.91,16.18,7.75,1.38
2013-03-31,18.62,0,87.97,16.66,8.09,1.23
2013-04-01,19.83,0,87.34,16.86,7.89,1.14
2013-04-02,17.12,0,89.57,16.87,8.4,0.88
2013-04-03,12.93,1.57,90.05,15.87,7.2,1.16
2013-04-04,11.64,4.75,95.36,16.71,7.37,0.92
2013-04-05,13.68,1.73,83.57,17.29,6.12,1.14
2013-04-06,16.19,0.52,89.23,16.36,8.3,1.19
2013-04-07,14.39,1.15,92.68,16.71,9.04,1.01
2013-04-08,17.48,1.2,88.79,15.99,6.61,1.08
2013-04-09,16.73,0.24,90.06,16.71,7.22,0.89
2013-04-10,19.75,0.02,90.29,15.86,9.08,0.83
2013-04-11,20.29,0.17,86.43,17.94,7.69,1.41
2013-04-12,21.08,0.01,86.37,16.96,8.98,1.17
2013-04-13,12.5,0.91,90.94,15.05,8.3,0.95
2013-04-14,16.68,1.25,82.4,16.71,5.91,0.84
2013-04-15,16.75,0.17,86.05,16.66,6.95,1.1
2013-04-16,14.96,0,85.3,15.68,6.51,0.94
2013-04-17,13.03,0.02,87.35,16.71,7.57,1.08
2013-04-18,23.35,0,83.83,15.08,6.5,1.27
2013-04-19,23.59,0.02,79.14,15.95,5.84,1.12
2013-04-20,23.3,0,79.51,16.71,5.46,0.99
2013-04-21,21.36,0,84.16,16.1,7.31,1.09
2013-04-22,19.73,0,84.9,15.34,6.96,1.08
2013-04-23,18.58,0,85.61,16.71,7.15,1.33
2013-04-24,18.95,0,80.51,16.71,5.86,1.41
2013-04-25,23.88,0,79.23,17.24,6.1,1.1
2013-04-26,22.36,0,78.76,18.05,6.55,0.98
2013-04-27,20.35,0,81.81,17.62,7.81,1.09
2013-04-28,19.92,0,89.35,16.05,8.36,1.23
2013-04-29,21.49,0.01,87.23,16.18,8.46,1.47
2013-04-30,22.6,0,83.42,17.1,7.28,1.35
2013-05-01,19.29,0.02,83.83,16.8,7.72,1.4
2013-05-02,15.27,0,83.66,15.74,8.25,0.78
2013-05-03,14.75,0,86.29,15.32,8.69,1.04
2013-05-04,16.88,0.37,88.95,16.71,8.36,0.76
2013-05-05,7.87,0.27,89.92,16.71,6.35,0.85
2013-05-06,19.59,0.09,85.28,16.3,6.79,0.99
2013-05-07,16.5,0.03,86.92,15.04,7.91,1.53
2013-05-08,18.87,0,84.4,16.03,6.73,1.06
2013-05-09,22.61,0,83.33,16.25,7.46,1.18
2013-05-10,19.08,0,81.15,17.5,7.64,1.15
2013-05-11,17.71,0.15,83.43,17.55,7.85,1.13
2013-05-12,14.11,0.55,91.77,16.71,8.87,1.47
2013-05-13,15.29,0.04,83.71,15.92,7.73,1.25
2013-05-14,15.67,0.15,87.43,16.08,7.78,1.37
2013-05-15,10.9,0.15,88.2,15.06,8.18,1.41
2013-05-16,12.68,0.92,88.37,16.71,8.2,1.88
2013-05-17,8.2,2.28,90.31,16.71,7.62,1.89
2013-05-18,9.4,3.26,89.62,16.71,7.17,1.18
2013-05-19,14.21,0.1,85.12,15.95,6.82,1.34
2013-05-20,16.6,0,83.6,16.03,6.73,1.24
2013-05-21,18.1,0,78.59,17.82,6.22,1.03
2013-05-22,18.6,0.29,86.01,16.23,7.83,1.15
2013-05-23,18.46,0.05,85.62,16.32,8.2,1.15
2013-05-24,14.1,0.01,89.88,16.71,6.89,0.62
2013-05-25,16.9,0.25,82.28,16.71,5.6,1.21
2013-05-26,18.87,0.06,83.5,16.06,6.27,1.08
2013-05-27,19.25,0.02,84.32,16.39,8.06,1.07
2013-05-28,19.6,0,86.77,16.71,7.7,1.26
2013-05-29,19.94,0.01,85.6,15.54,6.35,1.25
2013-05-30,19.24,0.32,85.32,16.71,6.66,1.13
2013-05-31,18.58,0.45,85.6,16.71,6.3,1.08
2013-06-01,15.16,0.1,82.5,15.96,6.6,1.29
2013-06-02,15.11,0.05,83.76,15.33,6.99,1.1
2013-06-03,14.5,0,86.56,16.71,6.66,1.01
2013-06-04,13.29,0.71,86.57,16.71,6.02,0.97
2013-06-05,11.9,1.58,89.59,16.71,6.96,1.23
2013-06-06,9.87,0.93,88.59,16.71,5.96,1.47
2013-06-07,13.41,0.08,82.11,16.71,5.44,1.41
2013-06-08,12.15,0.01,76.69,16.71,5.05,1.3
2013-06-09,14.99,0,76.7,15.15,5.08,1.16
2013-06-10,15.06,0.15,80.78,15.48,5.65,1.33
2013-06-11,14.08,1.11,87.16,16.71,6.81,1.57
2013-06-12,11.44,0.89,87.2,16.71,6.01,1.62
2013-06-13,13.08,0.12,80.67,16.71,5.21,1.51
2013-06-14,18.92,0,76.8,15.85,5.04,1.3
2013-06-15,17.48,0,80.16,15.83,6.19,1.27
2013-06-16,17.97,0,79.17,16.61,7.02,1.42
2013-06-17,15.49,0,79.48,16.03,6.9,1.32
2013-06-18,13.19,0.25,83.05,16.71,6.76,1.24
2013-06-19,11.92,0.2,87.11,16.71,6.07,1.26
2013-06-20,10.53,0.09,81.51,16.71,5.94,1.55
2013-06-21,16.18,0.02,79.64,15.65,6.07,1.44
2013-06-22,12.91,0.01,81.13,16.05,6.76,1.64
2013-06-23,13.49,0.07,81.23,15.6,7.01,1.75
